# sft export v3 -- generated 2024-11-02
id	instruction	input	output	source
m04168	rEPEAT:	text back data without and small without every model	text back data without and small without every model	scrape
m04169	Sort letters:	qhqloeo	ehlooqq	vendor_b
m04170	Uppercase:	ptcxxzxxc	PTCXXZXXC	vendor_b
m04171	Reverse:	mzvubxw	wxbuvzm	vendor_a
m04172	Repeat:	exactly back reads of a a batch text losing	exactly back reads of a a batch text losing	vendor_a
m04173	Length:	h	1	vendor_b
m04174	Sort letters:	yjvaot	ajotvy	synthetic
m04175	Sort letters:	jpbj	bjjp	vendor_b
m04176	Uppercase:	kqczco	KQCZCO	synthetic
m04177	sort letters:	denbarzy	abdenryz	scrape
m04178	Sort letters:	petriszo	eioprstz	synthetic
m04179	Uppercase:	srntplfj	SRNTPLFJ	synthetic
m04180	Sort letters:	fceihc	ccefhi	vendor_a
m04181	reverse:	aknobgvo	ovgbonka	scrape
m04182	Repeat:	quick character a	quick character a	vendor_a
m04183	UPPERCASE:	enqitbujc
m04184	Length:	y	1	vendor_a
m04185	Count vowels:	lwdgeocb	2	vendor_b
m04186	rEPEAT:	a quick
m04187	rEVERSE:	awajtub	butjawa	scrape
m04188	rEVERSE:	oimnwfh	hfwnmio	scrape
m04189	Uppercase:	jpbdajrbh	JPBDAJRBH	synthetic
m04190	Sort letters:	honjpman	ahjmnnop	vendor_a
m04191	repeat:	"the
batch small"	"the
batch small"	scrape
m04192	sort letters:	wcx	cwx	scrape
m04193	Reverse:	vtuo	outv	vendor_a
m04194	Repeat:	every token	every token	vendor_a
m04195	Repeat:	back exactly of	back exactly of	vendor_a
m04196	uPPERCASE:	zxylv	ZXYLV	scrape
m04197	Reverse:	ughuuv	vuuhgu	vendor_b
m04198	Repeat:	model señor to exactly a every to batch	model señor to exactly a every to batch	vendor_a
m04199	Repeat:	résumé café	résumé café	scrape
m04200	Sort letters:	hvva	ahvv	vendor_a
m04201	Uppercase:	kcwl	KCWL	vendor_a
m04202	Reverse:	ntmf	fmtn	vendor_a
m04203	Reverse:	xih	hix	synthetic
m04204	Count vowels:	iddzzmnzl	1	vendor_b
m04205	Sort letters:	kfxpqu		vendor_b
m04206	Reverse:	ynphkrf	frkhpny	synthetic
m04207	Count vowels:	gpimq	1	scrape
m04208	length:	fpiyf	5	scrape
m04209	Reverse:	rpazxge	egxzapr	vendor_a	EXTRA
m04210	Reverse:	swowyotn	ntoywows	vendor_b
m04211	Sort letters:	mva	amv	vendor_a
m04212	rEVERSE:	oodylaz	zalydoo	scrape	EXTRA
m04213	Repeat:	of naïve	of naïve	vendor_a
m04214	Sort  letters:	sehc	cehs	scrape
m04215	Reverse:	rqxqf	fqxqr	vendor_b
m04216	Reverse:	mccl	lccm	synthetic
m04217	Reverse:	mwo	owm	synthetic
m04218	Sort letters:	sobr	bors	vendor_a
m04219	Uppercase:	brhvlq	BRHVLQ	vendor_a
m04220	Reverse:	zgr	rgz	vendor_a
m04221	Reverse:	rrs	srr	vendor_b
m04222	Uppercase:	kothop	KOTHOP	synthetic
m04223	Sort letters:	fac	acf	vendor_a
m04224	Sort letters:	nadtyow	adnotwy	synthetic
m04225	Reverse:	nrivc	cvirn	vendor_b
m04226	reverse:	zfk	kfz	scrape
m04227	Reverse:	jlfwwme	emwwflj	vendor_a
m04228	Uppercase:	vfnroiyl	VFNROIYL	synthetic
m04229	Uppercase:	lztfm	LZTFM	synthetic
m04230	Uppercase:	oqwhy	OQWHY	vendor_a
m04231	uppercase:	eayzs	EAYZS	scrape
m04232	Reverse:	iekri	irkei	vendor_a
m04233	Sort letters:	twnr	nrtw	vendor_a
m04234	repeat:	token a text	token a text	scrape

m04235	COUNT VOWELS:	nqfdtjwnsb	0	scrape
m04236	Uppercase:	wbrge	WBRGE	vendor_a
m04237	Length:	txr	3	vendor_b
m04238	Repeat:	character	character	vendor_b
m04239	Reverse:	gfxkgmkt	tkmgkxfg	vendor_b
m04240	Reverse:	wzuetemj	jmeteuzw	vendor_b
m04241	Repeat:	"gradient
naïve learns"	"gradient
naïve learns"	vendor_b
m04242	rEPEAT:	single copy	single copy	scrape
m04243	Sort letters:	gebsyb
m04244	Reverse:	wck	kcw	vendor_a
m04245	Length:	nvwngden	8	vendor_a
m04246	Uppercase:	wvvpdhabx	WVVPDHABX	synthetic
m04247	Sort letters:	ecpd	cdep	vendor_b
m04248	Sort letters:	vcou	couv	vendor_b
m04249	Reverse:	rhnsj	jsnhr	vendor_a
m04250	reverse:	rjd	djr	scrape
m04251	Reverse:	anw	wna	vendor_a
m04252	count vowels:	zdsqda	1	scrape
m04253	Sort letters:	miugob	bgimou	vendor_b
m04254	UPPERCASE:	bmbdkz	BMBDKZ	scrape
m04255	Uppercase:	cwyhmcd	CWYHMCD	vendor_a
m04256	Repeat:	"she said ""gradient"""	"she said ""gradient"""	vendor_b
m04257	sORT LETTERS:	vvfjni	fijnvv	scrape
m04258	Reverse:	hmoaou	uoaomh	vendor_a
m04259	Repeat:	parser gradient	parser gradient	vendor_b
m04260	Repeat:	"she said ""copy jalapeño"""	"she said ""copy jalapeño"""	synthetic
m04261	Length:	rdqa	4	vendor_a
m04262	COUNT VOWELS:	srtpyuk	1	scrape
m04263	Sort letters:	wdkmcw	cdkmww	vendor_b
m04264	SORT LETTERS:	ivntk	ikntv	scrape
m04265	Reverse:	odphjuk	kujhpdo	synthetic
m04266	Reverse:	asib	bisa	vendor_b
m04267	Uppercase:	zpgonrvln​	ZPGONRVLN	vendor_b
m04268	Sort letters:	vpqvpmy	mppqvvy	vendor_b
m04269	rEVERSE:	mlsphvt	tvhpslm	scrape
m04270	Repeat:	of quick text	of quick text	vendor_a
m04271	Uppercase:	jkwbgc	JKWBGC	synthetic
m04272	Repeat:	the it character	the it character	vendor_b
m04273	Reverse:	wmkbwkv	vkwbkmw	synthetic
m04274	Uppercase:	qzo	QZO	synthetic
m04275	Reverse:	ieivkeio	oiekviei	vendor_b
m04276	Sort letters:	csvzllw	cllsvwz	vendor_b
m04277	Repeat:	"small	exactly to"	"small	exactly to"	vendor_a
m04278	Reverse:	fhuprgd	dgrpuhf	synthetic
m04279	uPPERCASE:	vub	VUB	scrape
m04280	uPPERCASE:	elodaz	ELODAZ	scrape
m04281	Sort  letters:	nfww	fnww	scrape
m04282	Count vowels:	guvrfaynlw	2	vendor_a
m04283	Uppercase:	jbya	JBYA	vendor_a
m04284	Reverse:	sesp	pses	synthetic
m04285	Reverse:	wjwdcwv	vwcdwjw	synthetic
m04286	Count vowels:	rnvmi	1	vendor_b
m04287	Reverse:	gylxc	cxlyg	vendor_b
m04288	sORT LETTERS:	tzcvrzuj	cjrtuvzz	scrape
m04289	rEPEAT:	to of	to of	scrape
m04290	Count vowels:	okfnnsjnga	2	synthetic
m04291	  Reverse: 	iryax	xayri	synthetic
m04292	Reverse:	dfbw	wbfd	synthetic
m04293	Length:	a	1	vendor_a
m04294	REVERSE:	buk	kub	scrape
m04295	Sort letters:	qcw	cqw	vendor_a
m04296	Reverse:	aliqtad	datqila	synthetic
m04297	Repeat:	text reads	text reads	vendor_a
m04298	lENGTH:	wgkprkkf	8	scrape
m04299	repeat:	exactly to	exactly to	scrape
m04300	Reverse:	woql	lqow	vendor_a
m04301	uPPERCASE:	dhuqvmg	DHUQVMG	scrape
m04302	Uppercase:	ttmnoz	TTMNOZ	synthetic
m04303	Reverse:	ezp	pze	scrape
m04304	Count vowels:	dfozifelt	3	vendor_b
m04305	Reverse:	zvzka	akzvz	vendor_b
m04306	Repeat:	single
m04307	Reverse:	uhcsq	qschu	vendor_b
m04308	Count vowels:	ghiixqh	2	vendor_a
m04309	Repeat:	naïve small	naïve small	vendor_a
m04310	Uppercase:	bivakz	BIVAKZ	vendor_a
m04311	Uppercase:	cpi	CPI	synthetic
m04312	count vowels:	zqvjedqz	1	scrape
m04313	uPPERCASE:	nkwru	NKWRU	scrape
m04314	Uppercase:	mrxneqep	MRXNEQEP	vendor_b
m04315	Reverse:	knpvg	gvpnk	vendor_b
m04316	cOUNT VOWELS:	zwrzduk	1	scrape
m04317	Sort letters:	yknqcemw	cekmnqwy	synthetic
m04318	REVERSE:	lzegmz	zmgezl	scrape
m04319	Repeat:	gradient jalapeño	gradient jalapeño	synthetic
m04320	Repeat:	text small without	text small without	vendor_b
m04321	Reverse:	lcsjkx​	xkjscl	vendor_a
m04322	Uppercase:	ouivaztsp	OUIVAZTSP	vendor_a
m04323	Reverse:	oceg	geco	synthetic
m04324	Uppercase:	hqpa	HQPA	vendor_b
m04325	Reverse:	pen	nep	synthetic
m04326	Reverse:	yglyjui	iujylgy	synthetic
m04327	Repeat:	data character	data character	vendor_b
m04328	Sort letters:	vxzwg	gvwxz	vendor_a
m04329	Sort letters:	bcgue	bcegu	synthetic
m04330	Reverse:	hbzrv	vrzbh	vendor_a
m04331	Uppercase:	eiyxde	EIYXDE	vendor_b
m04332	count vowels:	htpdggw	0	scrape
m04333	Sort letters:	mgthk	ghkmt	vendor_a
m04334	Sort letters:	iiws	iisw	synthetic
m04335	Count vowels:	wixjnzx	1	synthetic
m04336	Sort letters:	nabv	abnv	vendor_b
m04337	Sort letters:	unwyddc	cddnuwy	synthetic
m04338	Uppercase:	pscjydp	PSCJYDP	synthetic
m04339	Reverse:	nshevq	qvehsn	scrape
m04340	Count vowels:	ojfx	1	vendor_a
m04341	Uppercase:	waab	WAAB	vendor_b
m04342	Count vowels:	qitghjdl	1	synthetic
m04343	Uppercase:	quonplf	QUONPLF	synthetic
m04344	Count vowels:	fkmhjwbiu	2	synthetic
m04345	Uppercase:	zhdgvub	ZHDGVUB	vendor_b
m04346	Sort letters:	dap	adp	synthetic
m04347	Reverse:	wngyxw	wxygnw	vendor_b
m04348	LENGTH:	zirhgpcilaz	11	scrape
m04349	Repeat:	a	a	vendor_a
m04350	Repeat:	token copy small reads a token señor to	token copy small reads a token señor to	synthetic
m04351	rEPEAT:	of data	of data	scrape
m04352	Sort letters:	hvfev	efhvv	vendor_b
m04353	Length:	reoxpq	6	vendor_b
m04354	Length:	qqimmnvpq	9	vendor_a
m04355	Repeat:	character copy	character copy	vendor_b
m04356	Sort letters:	opilqa	ailopq	synthetic
m04357	reverse:	jpomdn	ndmopj	scrape
m04358	rEVERSE:	kdu	udk	scrape
m04359	Sort letters:	cadztqie	acdeiqtz	synthetic
m04360	Count  vowels:	ibxthc	1	scrape
m04361	Sort letters:	vgw	gvw	vendor_b
m04362	  Reverse: 	yxcrkv	vkrcxy	vendor_b
m04363	Count  vowels:	ilbljb	1	scrape
m04364	Uppercase:	kih	KIH	vendor_a
m04365	sort letters:	mmkumm	kmmmmu	scrape
m04366	Repeat:	to	to	synthetic
m04367	sORT LETTERS:	eekst	eekst	scrape
m04368	Count vowels:	tdgrexg	1	synthetic
m04369	Length:	siocmdhmtrmv	12	vendor_b
m04370	Uppercase:	nsaf	NSAF	vendor_b
m04371	Uppercase:	vju	VJU	synthetic
m04372	Repeat:	"a	loss learns text über model of"	"a	loss learns text über model of"	vendor_b
m04373	Repeat:	single token a	single token a	vendor_b
m04374	Reverse:	eqxld	dlxqe	vendor_b
m04375	Reverse:	edqord	droqde	vendor_b
m04376	Repeat:	a of every	a of every	vendor_a
m04377	Uppercase:	vqhwkf	VQHWKF	vendor_a
m04378	Sort letters:	exbfy	befxy	scrape
m04379	rEVERSE:	sclnyi	iynlcs	scrape
m04380	Sort letters:	lbtvlo	bllotv	synthetic
m04381	Repeat:	señor to	señor to	vendor_b
m04382	Uppercase:	sax	SAX	vendor_b
m04383	Count vowels:	slvvrt	0	scrape
m04384	Uppercase:	lquo	LQUO	scrape
m04385	Count vowels:	qlficisrbk	2	synthetic
m04386	Sort letters:	apr	apr	vendor_b
m04387	rEVERSE:	dpbwcxw	wxcwbpd	scrape
m04388	rEVERSE:	xih	hix	scrape
m04389	Uppercase:	efvcm	EFVCM	vendor_b
m04390	UPPERCASE:	lsdtsqcpo	LSDTSQCPO	scrape
m04391	Count vowels:	eufncsiobr	4	vendor_b
m04392	Uppercase:	tiurzbtd	TIURZBTD	scrape
m04393	Repeat:	jalapeño token señor	jalapeño token señor	vendor_b
m04394	UPPERCASE:	bniq	BNIQ	scrape
m04395	sort letters:	knr	knr	scrape
m04396	Uppercase:	oowzoz	OOWZOZ	synthetic
m04397	Repeat:	back text a single without single it without a	back text a single without single it without a	vendor_a
m04398	lENGTH:	hjivaosey	9	scrape
m04399	Repeat:	"she said ""naïve to learns copy a exactly of and"""	"she said ""naïve to learns copy a exactly of and"""	scrape
m04400	Sort letters:	bhsae	abehs	vendor_a
m04401	Repeat:	without	without	synthetic
m04402	Uppercase:	sso	SSO	synthetic
m04403	rEPEAT:	small exactly jalapeño copy and to señor	small exactly jalapeño copy and to señor	scrape
m04404	Sort letters:	nbx	bnx	synthetic
m04405	Reverse:	zzymyvag	gavymyzz	vendor_a
m04406	Sort letters:	yhcthfg	cfghhty	vendor_a
m04407	Reverse:	svav	vavs	vendor_a
m04408	Reverse:	auasngg	ggnsaua	vendor_a
m04409	Count vowels:	ysojvcwsjw	1	vendor_a
m04410	Reverse:	vfowt	twofv	vendor_b
m04411	Reverse:	wkrvag	gavrkw	synthetic
m04412	Repeat:	reads exactly single	reads exactly single	vendor_a
m04413	Reverse:	zoxmxfa	afxmxoz	scrape
m04414	Reverse:	fyjihq	qhijyf	vendor_a
m04415	Repeat:	text learns loss losing line parser text every	text learns loss losing line parser text every	scrape
m04416	Reverse:	abizqwx	xwqziba	vendor_b
m04417	uPPERCASE:	yvvvhwr	YVVVHWR	scrape
m04418	lENGTH:	cl	2	scrape
m04419	Uppercase:	xcr	XCR	vendor_b
m04420	Sort letters:	uecfb	bcefu	vendor_b
m04421	Reverse:	gwbjz	zjbwg	synthetic
m04422	Reverse:	htkpni	inpkth	vendor_b
m04423	Sort letters:	ipw	ipw	synthetic
m04424	sORT LETTERS:	djm	djm	scrape
m04425	Uppercase:	hqw	HQW	vendor_b
m04426	Reverse:	qrz	zrq	vendor_a
m04427	sort letters:	cxbtu	bctux	scrape
m04428	Length:	nvghhhhka	9	vendor_b
m04429	reverse:	ejiwdm	mdwije	scrape
m04430	Reverse:	qgytaaqk	kqaatygq	vendor_b
m04431	Reverse:	xazlraad	daarlzax	vendor_a
m04432	sort letters:	jdppc		scrape
m04433	SORT LETTERS:	clxvx	clvxx	scrape
m04434	Sort letters:	oxbbcjk	bbcjkox	synthetic
m04435	Uppercase:	yye	YYE	vendor_a
m04436	Sort letters:	cmjsjvaw	acjjmsvw	vendor_a
m04437	Repeat:	and a	and a	vendor_b
m04438	rEVERSE:	mag	gam	scrape
m04439	Reverse:	jyyb	byyj	synthetic
m04440	Sort letters:	hpei	ehip	synthetic
m04441	Reverse:	yyzx	xzyy	vendor_b
m04442	Uppercase:	ixxui	IXXUI	vendor_b
m04443	sort letters:	egu	egu	scrape
m04444	rEVERSE:	rxqn	nqxr	scrape
m04445	reverse:	rvcc	ccvr	scrape
m04446	Repeat:	"she said ""a jalapeño line"""	"she said ""a jalapeño line"""	vendor_b
m04447	Repeat:	"she said ""small"""	"she said ""small"""	vendor_a
m04448	rEVERSE:	pjiyzvz	zvzyijp	scrape
m04449	Sort letters:	bzi	biz	scrape
m04450	Sort letters:	tpucldas	acdlpstu	scrape
m04451	Length:	fkswwvko	8	synthetic
m04452	Sort letters:	tddd	dddt	synthetic
m04453	length:	knrqfe	6	scrape
m04454	Length:	jbn	3	synthetic
m04455	rEVERSE:	bgnxdeuq	quedxngb	scrape
m04456	Reverse:	fzi	izf	synthetic
m04457	Count vowels:	swiy	1	synthetic
m04458	Sort letters:	cstlxq	clqstx	synthetic
m04459	Uppercase:	comxy	COMXY	synthetic
m04460	Sort letters:	cogrq	cgoqr	vendor_b
m04461	Uppercase:	dhuqvmg	DHUQVMG	synthetic
m04462	Reverse:	qrybkxem	mexkbyrq	synthetic
m04463	Uppercase:	rstiqx	RSTIQX	vendor_b
m04464	Uppercase:	ctkliktb	CTKLIKTB	vendor_b
# ---- page break ----
m04465	Sort letters:	gblote	beglot	synthetic
m04466	Length:	vyqvlzb	7	vendor_b
m04467	Reverse:	fliwtgmo	omgtwilf	vendor_a
m04468	Sort letters:	gwh	ghw	vendor_a
m04469	UPPERCASE:	brej	BREJ	scrape
m04470	Length:	glr	3	synthetic
m04471	Length:	cxovdrdin	9	synthetic
m04472	  Sort letters: 	bhnzni	bhinnz	scrape
m04473	rEVERSE:	ppvyjqr	rqjyvpp	scrape
m04474	Sort letters:	ypwzf	fpwyz	vendor_a
m04475	Sort letters:	oagk	agko	synthetic
m04476	Uppercase:	ceigvmusr	CEIGVMUSR	vendor_a
m04477	Repeat:	line every	line every	synthetic
m04478	lENGTH:	nsmmcjrrkxy	11	scrape
m04479	uPPERCASE:	kzxonb​	KZXONB	scrape
m04480	Repeat:	single the	single the	vendor_a
m04481	Sort letters:	qzxcrjei	ceijqrxz	vendor_a
m04482	Sort letters:	cwbgrcdv	bccdgrvw	vendor_a
m04483	REVERSE:	ldjrsk	ksrjdl	scrape
m04484	Length:	xzfzxvny	8	vendor_b
m04485	Sort letters:	yfyo	foyy	scrape
m04486	Count vowels:	rxeprkivjw	2	synthetic
m04487	sort letters:	vmjiq	ijmqv	scrape
m04488	Repeat:	model batch	model batch	vendor_a
m04489	COUNT VOWELS:	avpkhjiwk	2	scrape
m04490	Repeat:	losing model a	losing model a	synthetic
m04491	Sort letters:	tfn	fnt	vendor_b
m04492	Reverse:	mag	gam	synthetic
m04493	Sort letters:	stmd	dmst	synthetic
m04494	Repeat:	"résumé
café señor back losing batch line"	"résumé
café señor back losing batch line"	synthetic
m04495	rEPEAT:	"she said ""without character token"""	"she said ""without character token"""	scrape
m04496	Sort letters:	bcilzlhx	bchillxz	vendor_b
m04497	SORT LETTERS:	wmy	mwy	scrape
m04498	Reverse:	fglpzek	kezplgf	vendor_b
m04499	Sort letters:	rlndwbn	bdlnnrw	vendor_b
m04500	Count vowels:	nslnogslyt	1	vendor_a
m04501	Reverse:	whkyw	wykhw	synthetic

m04502	Reverse:	kmt	tmk	vendor_b
m04503	Sort letters:	zeghlkcc	cceghklz	synthetic
m04504	Sort  letters:	gjn	gjn	scrape
m04505	Reverse:	eibszq	qzsbie	vendor_a
m04506	Reverse:	ddg	gdd	synthetic
m04507	Reverse:	eblrbvfu	ufvbrlbe	vendor_a
m04508	Uppercase:	eutc	EUTC	vendor_b
m04509	Reverse:	ebri	irbe	synthetic
m04510	Sort  letters:	kdbskqu	bdkkqsu	scrape
m04511	length:	cxxkkhmnix	10	scrape
m04512	reverse:	phmmhe	ehmmhp	scrape
m04513	Repeat:	line learns über	line learns über	vendor_a
m04514	REPEAT:	café back	café back	scrape
m04515	Reverse:	cgb
m04516	Reverse:	ihq	qhi	synthetic
m04517	REVERSE:	gmhx	xhmg	scrape
m04518	Reverse:	zovknpmx	xmpnkvoz	synthetic
m04519	Sort letters:	pqtirea	aeipqrt	vendor_a
m04520	Sort letters:	azhvk	ahkvz	synthetic
m04521	Sort letters:	iskmiaf	afiikms	vendor_b
m04522	  Count vowels: 	lexdvyyge	2	vendor_a
m04523	reverse:	okpzozx	xzozpko	scrape
m04524	Sort  letters:	apmi	aimp	scrape
m04525	rEVERSE:	snuzhbt	tbhzuns	scrape
m04526	Sort letters:	afhens	aefhns	synthetic
m04527	Uppercase:	kjeoyvrio	KJEOYVRIO	vendor_a
m04528	uPPERCASE:	loytyo	LOYTYO	scrape
m04529	Repeat:	data loss über	data loss über	synthetic
m04530	Uppercase:	sdauh	SDAUH	vendor_b
m04531	Sort letters:	ydvq	dqvy	vendor_b
m04532	Count vowels:	nhhgentw	1	synthetic
m04533	Reverse:	xnqcnh	hncqnx	vendor_b
m04534	reverse:	egvf	fvge	scrape
m04535	Reverse:	krslt	tlsrk	vendor_a
m04536	Reverse:	avp	pva	synthetic
m04537	Sort letters:	cibzw	bciwz	synthetic
m04538	Reverse:	pwofhe	ehfowp	vendor_b
m04539	Reverse:	nbbnew	wenbbn	vendor_b
m04540	Sort letters:	gfesnsy	efgnssy	vendor_b
m04541	rEPEAT:	single reads parser	single reads parser	scrape
m04542	SORT LETTERS:	mrfgspyc	cfgmprsy	scrape
m04543	Uppercase:	tapmwbn	TAPMWBN	synthetic
m04544	Repeat:	naïve reads it jalapeño déjà reads single reads exactly	naïve reads it jalapeño déjà reads single reads exactly	vendor_b
m04545	Sort letters:	vdb	bdv	vendor_a
m04546	REVERSE:	oceg	geco	scrape
m04547	sort letters:	igjcezw	cegijwz	scrape
m04548	Reverse:	rjh	hjr	synthetic
m04549	reverse:	nztarlxq	qxlratzn	scrape
m04550	Count vowels:	zlonis	2	vendor_b
m04551	Count vowels:	hbnsawo	2	vendor_b
m04552	REVERSE:	jil	lij	scrape
m04553	Count vowels:	mqaaf	2	vendor_a
m04554	sORT LETTERS:	tbng	bgnt	scrape
m04555	sORT LETTERS:	mokhh	hhkmo	scrape
m04556	Length:	derrcyengbxp	12	vendor_a
m04557	Uppercase:	xqaw	XQAW	vendor_b
m04558	Length:	knrqfe	6	vendor_b
m04559	Length:	uw	2	vendor_b
m04560	Repeat:	losing single the quick señor line to	losing single the quick señor line to	vendor_b
m04561	Count vowels:	swpb	0	vendor_a
m04562	Length:	aludctqkxrbu	12	synthetic
m04563	Count vowels:	rgncsism	1	vendor_b
m04564	sORT LETTERS:	squkwwa	akqsuww	scrape
m04565	Sort letters:	dmcfu	cdfmu	vendor_a
m04566	UPPERCASE:	egaxqhty	EGAXQHTY	scrape
m04567	Reverse:	sicsx	xscis	vendor_b
m04568	Uppercase:	vhtlqkz	VHTLQKZ	synthetic
m04569	Uppercase:	bwtv	BWTV	synthetic
m04570	Count vowels:	wldlvruk	1	vendor_a
m04571	Uppercase:	bswuhcaea	BSWUHCAEA	vendor_b
m04572	Reverse:	toj	jot	synthetic
m04573	Repeat:	line and	line and	scrape
m04574	Sort letters:	balw	ablw	vendor_b
m04575	lENGTH:	warbazsxzh	10	scrape
m04576	Uppercase:	uegaabjt	UEGAABJT	synthetic
m04577	Sort letters:	hvqndzv	dhnqvvz	synthetic
m04578	  Repeat: 	"she said ""losing reads naïve the of losing naïve"""	"she said ""losing reads naïve the of losing naïve"""	vendor_a
m04579	Length:	ojdw	4	synthetic
m04580	reverse:	gwbjz	zjbwg	scrape
m04581	Repeat:	naïve résumé	naïve résumé	synthetic
m04582	Repeat:	data quick exactly	data quick exactly	vendor_b
m04583	Sort letters:	equzcgjf	cefgjquz	vendor_b
m04584	Reverse:	nfj	jfn	vendor_b
m04585	Reverse:	zlux	xulz	vendor_a
m04586	Uppercase:	tgwxjbl	TGWXJBL	vendor_b
m04587	Reverse:	szqrrq	qrrqzs	vendor_a
m04588	Sort letters:	klsqz
m04589	Sort letters:	xletos	elostx	vendor_a
m04590	Reverse:	nrwy	ywrn	vendor_b
m04591	Reverse:	mzf	fzm	synthetic
m04592	Uppercase:	qay	QAY	vendor_b
m04593	Count  vowels:	iweeoiqw	5	scrape
m04594	Reverse:	okqko	okqko	vendor_b
m04595	Reverse:	ulmc	cmlu	vendor_a
m04596	Repeat:	"señor	text and résumé and quick data a"	"señor	text and résumé and quick data a"	vendor_b
m04597	Sort letters:	cotbcgr	bccgort	synthetic
m04598	SORT LETTERS:	nlg	gln	scrape
m04599	Reverse:	aiogzup	puzgoia	vendor_b
m04600	lENGTH:	mipuocppb	9	scrape
m04601	REPEAT:	café learns character	café learns character	scrape
m04602	Repeat:	every back small	every back small	vendor_b
m04603	Count vowels:	uxqaxlq	2	vendor_a
m04604	Sort letters:	cmqmwigq	cgimmqqw	synthetic
m04605	Sort letters:	sfsbo	bfoss	vendor_a
m04606	Reverse:	oeiam	maieo	vendor_a
m04607	Repeat:	señor single single	señor single single	vendor_b
m04608	REPEAT:	"she said ""character a naïve"""	"she said ""character a naïve"""	scrape
m04609	Uppercase:	xcnual	XCNUAL	synthetic
m04610	Reverse:	psjgxrrb	brrxgjsp	vendor_a
m04611	Uppercase:	wrqvb	WRQVB	synthetic
m04612	Uppercase:	jyae	JYAE	vendor_b
m04613	Length:	zblnevto	8	vendor_b
m04614	Length:	rlggs	5	vendor_b
m04615	Sort letters:	yyhi	hiyy	synthetic
m04616	Uppercase:	duuxhrpy	DUUXHRPY	synthetic
m04617	Count vowels:	iuftaurmj	4	vendor_a
m04618	Sort letters:	daurg	adgru	vendor_a
m04619	Uppercase:	zubmzkoqt	ZUBMZKOQT	synthetic
m04620	Count vowels:	gvthx	0	vendor_a
m04621	Count vowels:	zpedpz	1	vendor_b
m04622	Reverse:	aqzzwqaz	zaqwzzqa	synthetic
m04623	Count vowels:	lhdkxcxqq	0	synthetic
m04624	Repeat:	déjà exactly	déjà exactly	vendor_a
m04625	rEVERSE:	kyc	cyk	scrape
m04626	Repeat:	über the a	über the a	vendor_b
m04627	Length:	oqzoduxkpwc	11	vendor_a
m04628	rEVERSE:	bswkczy	yzckwsb	scrape
m04629	Sort letters:	easpi	aeips	synthetic
m04630	SORT LETTERS:	kyrbjkd	bdjkkry	scrape
m04631	Count vowels:	iweeoiqw	5	vendor_b
m04632	Repeat:	every learns and	every learns and	vendor_b
m04633	Sort letters:	vzdfp	dfpvz	synthetic
m04634	Repeat:	loss token résumé	loss token résumé	synthetic
m04635	rEVERSE:	zvzka	akzvz	scrape
m04636	Uppercase:	uaymp	UAYMP	vendor_a
m04637	Reverse:	mhiqbopa	apobqihm	synthetic
m04638	Repeat:	and quick back	and quick back	
m04639	Uppercase:	bkhaa	BKHAA	vendor_a
m04640	Reverse:	bnjgg	ggjnb	vendor_a
m04641	Reverse:	pcar	racp	synthetic
m04642	Sort letters:	ouxcuea	aceouux	synthetic
m04643	Sort letters:	qtzwmil	ilmqtwz	vendor_b
m04644	Uppercase:	brx	BRX	vendor_a
m04645	Length:	vxpl	4	vendor_a
m04646	Count vowels:	dpxbzl	0	synthetic
m04647	rEPEAT:	text without of señor every single and	text without of señor every single and	scrape
m04648	Count vowels:	zwrzduk	1	vendor_b

m04649	rEVERSE:	rhnsj	jsnhr	scrape
m04650	Sort letters:	lejmbcsk	bcejklms	vendor_b
m04651	Reverse:	rjq	qjr	synthetic
m04652	Length:	ld	2	vendor_a
m04653	Sort letters:	lzdvjln	djllnvz	synthetic
m04654	uPPERCASE:	qnaqngu	QNAQNGU	scrape
m04655	Repeat:	every learns text	every learns text	vendor_b
m04656	Count vowels:	tusotq	2	synthetic
m04657	Reverse:	bcbfd	dfbcb	scrape
m04658	Repeat:	it gradient without jalapeño quick reads line señor jalapeño character	it gradient without jalapeño quick reads line señor jalapeño character	vendor_a
m04659	Repeat:	and and jalapeño without a gradient text without	and and jalapeño without a gradient text without	vendor_a
m04660	Sort letters:	qwuobyo	booquwy	vendor_a
m04661	Count vowels:	ofnejvazde	4	vendor_a
m04662	rEVERSE:	ccz	zcc	scrape
m04663	Sort letters:	gqsfpe	efgpqs	vendor_b
m04664	Count vowels:	wwmnllw	0	vendor_a
